MONTH,SUPPLIER,FACTORY,COUNTRY,DPN,LOB,WATT_LEVEL,LR,CONSUMPTION,VID,CND,PID
JA,D,Kunshan,China,CYMGM,Commercial,Low,0,1151,0,0,0
JA,D,Kunshan,China,GR5D3,Consumer,Medium,0,381,0,0,0
JA,D,Kunshan,China,MT31P,Commercial,Medium,0,630,0,0,0
JA,D,Kunshan,China,MT31P,Commercial,Medium,0,1,0,0,0
JA,D,Kunshan,China,MT31P,Commercial,Medium,0,235,0,0,0
JA,D,Kunshan,China,TWCPG,Consumer,High,0,1,0,0,0
JA,D,Kunshan,China,TWCPG,Consumer,High,0,463,0,0,0
JA,D,Kunshan,China,TWCPG,Consumer,High,0,2,0,0,0
JA,D,Kunshan,China,TWCPG,Consumer,High,0,358,0,0,0
JA,D,Kunshan,China,V4940,Commercial,Medium,0,14,0,0,0
JA,D,Kunshan,China,V4940,Commercial,Medium,0,102,0,0,0
JA,D,Kunshan,China,V4940,Commercial,Medium,0,43,0,0,0
JA,D,Kunshan,China,V4940,Commercial,Medium,0,223,0,0,0
JA,D,Kunshan,China,V4940,Commercial,Medium,0,77,0,0,0
JA,D,Kunshan,China,V4940,Commercial,Medium,0,553,0,0,0
JA,D,Kunshan,China,V4940,Commercial,Medium,0,1059,0,0,0
JA,D,Penang,Malaysia,45N3J,Commercial,Low,0,3,0,0,0
JA,D,Penang,Malaysia,45N3J,Commercial,Low,0,3722,0,0,0
JA,D,Penang,Malaysia,GR5D3,Consumer,Medium,0,9,0,0,0
JA,D,Penang,Malaysia,TWCPG,Consumer,High,0,4,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,12,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,3,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,4112,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,919,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,2946,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,1589,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,52,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,4318,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,12,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,29,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,1,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,8,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,187,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,2899,0,0,0
JA,D,Chengdu,China,CYMGM,Commercial,Low,0,2,0,0,0
JA,D,Chengdu,China,CYMGM,Commercial,Low,0,214,0,0,0
JA,D,Chengdu,China,CYMGM,Commercial,Low,0,141,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,4825,0,0,0
JA,D,Chengdu,China,CYMGM,Consumer,Low,0,2266,0,0,0
JA,D,Chengdu,China,PGYK5,Consumer,Low,0,3642,0,0,0
JA,D,Chengdu,China,PGYK5,Consumer,Low,0,848,0,0,0
JA,D,Chengdu,China,W7NKD,Consumer,Medium,0,4,0,0,0
JA,D,Chengdu,China,W7NKD,Consumer,Medium,0,3323,0,0,0
JA,D,Chengdu,China,W7NKD,Consumer,Medium,0,8,0,0,0
JA,D,Chengdu,China,W7NKD,Consumer,Medium,0,966,0,0,0
JA,D,Chengdu,China,W7NKD,Commercial,Medium,0,57,0,0,0
JA,D,Chengdu,China,W7NKD,Commercial,Medium,0,601,0,0,0
JA,D,Chengdu,China,W7NKD,Commercial,Medium,0,530,0,0,0
JA,E,Brasilia,Brazil,DM3WC,Commercial,Medium,0,36,0,0,0
JA,E,Brasilia,Brazil,DM3WC,Commercial,Medium,0,1,0,0,0
JA,E,Brasilia,Brazil,DM3WC,Commercial,Medium,0,1,0,0,0
JA,E,Brasilia,Brazil,GD1JP,Commercial,Medium,0,6,0,0,0
JA,E,Brasilia,Brazil,GD1JP,Commercial,Medium,0,731,0,0,0
JA,E,Brasilia,Brazil,GD1JP,Commercial,Medium,0,266,0,0,0
JA,E,Brasilia,Brazil,GR437,Consumer,Low,0,454,0,0,0
JA,E,Brasilia,Brazil,GR437,Consumer,Low,0,46,0,0,0
JA,E,Brasilia,Brazil,GR437,Consumer,Low,0,862,0,0,0
JA,E,Brasilia,Brazil,GR437,Consumer,Low,0,120,0,0,0
JA,E,Brasilia,Brazil,VN3N0,Consumer,Low,0,2,0,0,0
JA,E,Brasilia,Brazil,VN3N0,Consumer,Low,0,96,0,0,0
JA,E,Brasilia,Brazil,Y3F7Y,Consumer,Low,0,7,0,0,0
JA,E,Brasilia,Brazil,Y3F7Y,Consumer,Low,0,3,0,0,0
JA,E,Brasilia,Brazil,Y3F7Y,Commercial,Low,0,5,0,0,0
JA,E,Brasilia,Brazil,Y3F7Y,Consumer,Low,0,52,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1034,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,3857,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,974,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,317,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,15,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1393,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,516,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,576,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,118,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,4,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,4678,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,178,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,877,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,66,0,0,0
JA,E,Chengdu,China,Y3F7Y,Commercial,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Commercial,Low,0,2,0,0,0
JA,E,Chengdu,China,Y3F7Y,Commercial,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,840,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,133,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,151,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,4,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,721,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,17,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,13,0,0,0
JA,E,Kunshan,China,0WMRC,Consumer,High,0,440,0,0,0
JA,E,Kunshan,China,0WMRC,Consumer,High,0,746,0,0,0
JA,E,Kunshan,China,0WMRC,Consumer,High,0,45,0,0,0
JA,E,Kunshan,China,0WMRC,Consumer,High,0,337,0,0,0
JA,E,Kunshan,China,D4CMT,Commercial,Medium,0,1,0,0,0
JA,E,Kunshan,China,D4CMT,Commercial,Medium,0,5,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,1,0,0,0
JA,E,Kunshan,China,DM3WC,Commercial,Medium,0,18,0,0,0
JA,E,Kunshan,China,FMXMT,Commercial,Medium,0,83,0,0,0
JA,E,Kunshan,China,FTH6F,Commercial,Low,0,195,0,0,0
JA,E,Kunshan,China,FTH6F,Commercial,Low,0,1304,0,0,0
JA,E,Kunshan,China,G8VCF,Consumer,Medium,0,2871,0,0,0
JA,E,Kunshan,China,G8VCF,Consumer,Medium,0,669,0,0,0
JA,E,Kunshan,China,G8VCF,Consumer,Medium,0,5078,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,151,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,408,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,19,0,0,0
JA,E,Kunshan,China,GD1JP,Commercial,Medium,0,1,0,0,0
JA,E,Kunshan,China,GPM03,Consumer,High,0,1,0,0,0
JA,E,Kunshan,China,GPM03,Consumer,High,0,295,0,0,0
JA,E,Kunshan,China,GPM03,Consumer,High,0,292,0,0,0
JA,E,Kunshan,China,HF25D,Gaming,Medium,0,226,0,0,0
JA,E,Kunshan,China,HF25D,Gaming,Medium,0,2,0,0,0
JA,E,Kunshan,China,HF25D,Gaming,Medium,0,161,0,0,0
JA,E,Kunshan,China,HMPFH,Consumer,Low,0,995,0,0,0
JA,E,Kunshan,China,HMPFH,Consumer,Low,0,362,0,0,0
JA,E,Kunshan,China,JT90P,Commercial,Low,0,6,0,0,0
JA,E,Kunshan,China,JT90P,Commercial,Low,0,719,0,0,0
JA,E,Kunshan,China,MG2YH,Gaming,High,0,191,0,0,0
JA,E,Kunshan,China,MG2YH,Gaming,High,0,10,0,0,0
JA,E,Kunshan,China,MG2YH,Gaming,High,0,576,0,0,0
JA,E,Kunshan,China,N18GG,Commercial,Medium,0,68,0,0,0
JA,E,Kunshan,China,N18GG,Commercial,Medium,0,296,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,318,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,90,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,1902,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,15,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,8,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,2432,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,373,0,0,0
JA,E,Kunshan,China,PGFX4,Commercial,Low,0,4518,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,14,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,287,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,2,0,0,0
JA,E,Kunshan,China,RY3F9,Consumer,Medium,0,114,0,0,0
JA,E,Kunshan,China,TP1GT,Consumer,Medium,0,4,0,0,0
JA,E,Kunshan,China,V9XD7,Gaming,Medium,0,9,0,0,0
JA,E,Kunshan,China,WFWKK,Commercial,High,0,21,0,0,0
JA,E,Kunshan,China,WFWKK,Commercial,High,0,454,0,0,0
JA,E,Kunshan,China,WFWKK,Consumer,High,0,26,0,0,0
JA,E,Kunshan,China,WFWKK,Consumer,High,0,176,0,0,0
JA,E,Kunshan,China,WFWKK,Consumer,High,0,438,0,0,0
JA,E,Kunshan,China,X49C1,Commercial,Low,0,234,0,0,0
JA,E,Kunshan,China,X49C1,Commercial,Low,0,245,0,0,0
JA,E,Kunshan,China,Y3F7Y,Commercial,Low,0,33,0,0,0
JA,E,Kunshan,China,Y3F7Y,Commercial,Low,0,27,0,0,0
JA,E,Kunshan,China,Y3F7Y,Commercial,Low,0,227,0,0,0
JA,E,Kunshan,China,Y3F7Y,Commercial,Low,0,46,0,0,0
JA,E,Kunshan,China,YWD3C,Commercial,Low,0,1795,0,0,0
JA,E,Kunshan,China,YWD3C,Commercial,Low,0,1001,0,0,0
JA,E,Kunshan,China,YWD3C,Commercial,Low,0,281,0,0,0
JA,E,Penang,Malaysia,0WMRC,Consumer,High,0,136,0,0,0
JA,E,Penang,Malaysia,0WMRC,Consumer,High,0,37,0,0,0
JA,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,22,0,0,0
JA,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,148,0,0,0
JA,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,12,0,0,0
JA,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,546,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,3,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,19,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,11,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,15,0,0,0
JA,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,394,0,0,0
JA,E,Penang,Malaysia,FTH6F,Commercial,Low,0,950,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,111,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,78,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,287,0,0,0
JA,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,37,0,0,0
JA,E,Penang,Malaysia,GD1JP,Consumer,Medium,0,76,0,0,0
JA,E,Penang,Malaysia,GPM03,Consumer,High,0,73,0,0,0
JA,E,Penang,Malaysia,N18GG,Commercial,Medium,0,358,0,0,0
JA,E,Penang,Malaysia,PGFX4,Commercial,Low,0,7,0,0,0
JA,E,Penang,Malaysia,PGFX4,Commercial,Low,0,22,0,0,0
JA,E,Penang,Malaysia,PGFX4,Commercial,Low,0,282,0,0,0
JA,E,Penang,Malaysia,WFWKK,Consumer,High,0,569,0,0,0
JA,E,Penang,Malaysia,X49C1,Commercial,Low,0,1,0,0,0
JA,E,Suzhou,China,39DY5,Consumer,Low,0,1,0,0,0
JA,E,Suzhou,China,JJPFK,Gaming,Medium,0,20,0,0,0
JA,E,Suzhou,China,JJPFK,Consumer,Medium,0,1,0,0,0
JA,E,Suzhou,China,Y3F7Y,Consumer,Low,0,9,0,0,0
JA,E,Taoyuan,China,2JT7D,Commercial,Low,0,100,0,0,0
JA,E,Taoyuan,China,2JT7D,Commercial,Low,1,886,1,0,0
JA,E,Taoyuan,China,2JT7D,Commercial,Low,0,296,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,555,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,292,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,65,0,0,0
JA,E,Taoyuan,China,80D45,Commercial,Medium,0,27,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,598,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,243,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,3,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,133,0,0,0
JA,E,Taoyuan,China,DMF0C,Commercial,Medium,0,449,0,0,0
JA,E,Taoyuan,China,FH8RW,Commercial,Low,0,57,0,0,0
JA,E,Taoyuan,China,W11Y7,Commercial,High,0,305,0,0,0
JA,E,Taoyuan,China,W11Y7,Commercial,High,0,28,0,0,0
JA,E,Taoyuan,China,W11Y7,Commercial,High,0,96,0,0,0
JA,E,Chengdu,China,39DY5,Consumer,Low,0,14,0,0,0
JA,E,Chengdu,China,39DY5,Consumer,Low,0,30,0,0,0
JA,E,Chengdu,China,8NWF3,Consumer,Low,0,611,0,0,0
JA,E,Chengdu,China,8NWF3,Consumer,Low,0,151,0,0,0
JA,E,Chengdu,China,FMXMT,Commercial,Medium,0,2149,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,1018,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,487,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,236,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,967,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,9520,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,3208,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,3417,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,1512,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,216,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,5568,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,980,0,0,0
JA,E,Chengdu,China,GR437,Consumer,Low,0,2804,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,104,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,30,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,6,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,28,0,0,0
JA,E,Chengdu,China,Y3F7Y,Commercial,Low,0,1,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,8,0,0,0
JA,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2,0,0,0
JA,E,Chengdu,China,YWD3C,Commercial,Low,0,262,0,0,0
JA,E,Chengdu,China,YWD3C,Commercial,Low,0,61,0,0,0
JA,A,Brasilia,Brazil,7FHHV,Commercial,Medium,0,1,0,0,0
JA,A,Chengdu,China,7FHHV,Consumer,Medium,1,340,0,0,1
JA,A,Chengdu,China,7FHHV,Consumer,Medium,1,1024,0,0,1
JA,A,Chengdu,China,7FHHV,Consumer,Medium,0,967,0,0,0
JA,A,Chengdu,China,7FHHV,Consumer,Medium,0,1125,0,0,0
JA,A,Chengdu,China,7FHHV,Commercial,Medium,0,940,0,0,0
JA,A,Chengdu,China,7FHHV,Commercial,Medium,0,180,0,0,0
JA,A,Chengdu,China,7FHHV,Commercial,Medium,0,1365,0,0,0
JA,A,Chengdu,China,7FHHV,Commercial,Medium,0,82,0,0,0
JA,A,Chengdu,China,7FHHV,Consumer,Medium,0,21,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,237,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,163,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,1,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,1641,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,668,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,2098,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,1,991,0,0,1
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,187,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,241,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,124,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,1,3924,0,0,1
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,24,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,1,583,0,0,1
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,19,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,117,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,1486,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,2925,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,553,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,301,0,0,0
JA,A,Chengdu,China,FW8KR,Commercial,Low,0,214,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,374,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,85,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,100,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,2773,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,559,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,260,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,439,0,0,0
JA,A,Chengdu,China,FW8KR,Consumer,Low,0,202,0,0,0
JA,A,Kunshan,China,7PWKV,Gaming,High,0,182,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,180,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,23,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,992,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,2,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,3163,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,312,0,0,0
JA,A,Kunshan,China,9W9MX,Commercial,Low,0,2433,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,76,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,113,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,1252,0,0,0
JA,A,Kunshan,China,CP6DF,Consumer,Medium,0,520,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,2,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,1186,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,1168,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,570,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,419,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,3229,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,99,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,183,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,2324,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,877,0,0,0
JA,A,Kunshan,China,DJWGP,Commercial,Medium,0,87,0,0,0
JA,A,Kunshan,China,FW8KR,Commercial,Low,0,12,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,18659,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,7863,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,8,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,5,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,9,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,1016,0,0,0
JA,A,Kunshan,China,FY8XM,Commercial,Low,0,581,0,0,0
JA,A,Kunshan,China,GHXKY,Consumer,Medium,0,2,0,0,0
JA,A,Kunshan,China,GHXKY,Consumer,Medium,0,229,0,0,0
JA,A,Kunshan,China,GHXKY,Consumer,Medium,0,3,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,224,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,1321,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,23,0,0,0
JA,A,Kunshan,China,GW0K9,Consumer,High,0,593,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,388,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,32,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,2252,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,4169,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,13484,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,872,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,1269,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,25,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,430,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,45,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,548,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,3326,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,4968,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,716,0,0,0
JA,A,Kunshan,China,KCM82,Commercial,Medium,0,583,0,0,0
JA,A,Kunshan,China,KCM82,Consumer,Medium,0,201,0,0,0
JA,A,Kunshan,China,KCM82,Consumer,Medium,0,276,0,0,0
JA,A,Kunshan,China,KCM82,Consumer,Medium,0,589,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,3,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,598,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,311,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,2276,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,22,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,15,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,4971,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,8356,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,212,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,2612,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,3555,0,0,0
JA,A,Kunshan,China,KG7VF,Commercial,Medium,0,11050,0,0,0
JA,A,Kunshan,China,RRJDX,Commercial,Low,0,1,0,0,0
JA,A,Kunshan,China,RRJDX,Commercial,Low,0,17,0,0,0
JA,A,Kunshan,China,RRJDX,Commercial,Low,0,26,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,121,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,3,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,751,0,0,0
JA,A,Kunshan,China,TMFYT,Consumer,Medium,0,18,0,0,0
JA,A,Kunshan,China,WYCVV,Commercial,Low,0,42,0,0,0
JA,A,Kunshan,China,WYCVV,Commercial,Low,0,50,0,0,0
JA,A,Penang,Malaysia,CP6DF,Consumer,Medium,0,45,0,0,0
JA,A,Penang,Malaysia,DJWGP,Commercial,Medium,0,57,0,0,0
JA,A,Penang,Malaysia,DJWGP,Commercial,Medium,0,6,0,0,0
JA,A,Penang,Malaysia,DJWGP,Commercial,Medium,0,50,0,0,0
JA,A,Penang,Malaysia,GHXKY,Consumer,Medium,0,102,0,0,0
JA,A,Penang,Malaysia,GHXKY,Consumer,Medium,0,4,0,0,0
JA,A,Penang,Malaysia,GW0K9,Consumer,High,0,75,0,0,0
JA,A,Penang,Malaysia,GW0K9,Consumer,High,0,138,0,0,0
JA,A,Mumbai,India,FW8KR,Consumer,Low,0,116,0,0,0
JA,A,Mumbai,India,FW8KR,Consumer,Low,0,86,0,0,0
JA,A,Suzhou,China,6YV0V,Gaming,High,0,57,0,0,0
JA,A,Suzhou,China,6YV0V,Gaming,High,0,4,0,0,0
JA,A,Suzhou,China,6YV0V,Gaming,High,0,2,0,0,0
JA,A,Suzhou,China,6YV0V,Consumer,High,0,2,0,0,0
JA,A,Suzhou,China,6YV0V,Consumer,High,0,6,0,0,0
JA,A,Suzhou,China,FW8KR,Consumer,Low,0,626,0,0,0
JA,A,Suzhou,China,HYWXJ,Gaming,Medium,0,93,0,0,0
JA,A,Suzhou,China,HYWXJ,Gaming,Medium,0,1064,0,0,0
JA,A,Suzhou,China,HYWXJ,Gaming,Medium,0,1359,0,0,0
JA,A,Suzhou,China,HYWXJ,Gaming,Medium,0,299,0,0,0
JA,A,Suzhou,China,HYWXJ,Consumer,Medium,0,4481,0,0,0
JA,A,Suzhou,China,HYWXJ,Consumer,Medium,0,153,0,0,0
JA,A,Suzhou,China,HYWXJ,Consumer,Medium,0,80,0,0,0
JA,A,Suzhou,China,RPJC3,Consumer,Low,0,1510,0,0,0
JA,A,Suzhou,China,RPJC3,Consumer,Low,0,1006,0,0,0
JA,A,Chengdu,China,7FHHV,Consumer,Medium,0,18,0,0,0
